1030827821403385856,Sat Aug 18 14:44:39 +0000 2018,mukullsatyam,rt @ani: i spoke to kerala cm today. we've decided that a train full of rice worth around rs 7.5 crores will leave for kerala tomorrow. 3 c…
1030827821785120769,Sat Aug 18 14:44:39 +0000 2018,GeorgekurianINC,"rt @simmiahuja_: hinduism teaches us humanity.. teaches us equality.. 
u r talking about rss ideology. not hinduism.. 
just think why lord…"
1030827822258876416,Sat Aug 18 14:44:39 +0000 2018,paathumma5,"not verified...if anybody can verify please forward.

അത്യാവശ്യമായി ഫുഡ് വേണം . ആഹാരമില്ലഞ്ഞിട്ട് കുട്ടികൾ vomit ചെ… https://t.co/cstuli2whp"
1030827822946967552,Sat Aug 18 14:44:39 +0000 2018,sivadasn,"rt @avs_ind: തൊടുപുഴ: ഉടുമ്പന്നൂരിൽ രക്ഷാപ്രവർത്തനം നടത്തുന്ന rss പ്രവർത്തകർ, വളരെ സാഹസികമായാണ് ആർമിയുടെ സഹായം എത്താത്തിടത്തു സ്വയം സേവകർ…"
1030827825215852544,Sat Aug 18 14:44:40 +0000 2018,kameehaameeha,"rt @imraina: stay strong kerala, entire nation is with you!

i strongly urge you all to do your bit and support people of kerala in this ex…"
1030827825933119488,Sat Aug 18 14:44:40 +0000 2018,Muthu_k_,"rt @news18tamilnadu: #breaking | வெள்ளம் பாதித்த கேரளாவுக்கு நடிகர் ரஜினிகாந்த் ₹15 லட்சம் நிதி உதவி

#keralafloods @rajinikanth"
1030834428694732800,Sat Aug 18 15:10:54 +0000 2018,VirenderjitSin2,"RT @HiraLALMeenainc: A month's salary for the flood victims of Kerala Congress MP, MLA Mr. @RahulGandhi ji said that party every ..."
1030834429919293440,Sat Aug 18 15:10:54 +0000 2018,vaibhav180785,"RT @BritishDesi: Dear Kerala,
India is with you. Don't fall for the divisive Commie Agenda.
Andhra 10cr
Bihar 10cr
Delhi 10cr
Gujarat 10cr…"
1030834430259019778,Sat Aug 18 15:10:54 +0000 2018,ashokakjha,"RT @excomradekerala: #KeralaFloods Army cannot be given full control, says @cpimspeak state secretary Balakrishnan. Somebody should enlight…"
1030834429818818560,Sat Aug 18 15:10:54 +0000 2018,Shashwat014,"When u put garbage in nature, nature has a way to give it back to you. Post this calamity let India unite &amp; try to… https://t.co/TfwFdkYLJy"
